gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000100100,0.107491856677524,0.833876221498371,0.0586319218241042,305.2,24.2,0.881164744470877,0.000134011144678148,3.71791418762868e-08,0.84736617147889
ENSG00000163346,0.123778501628665,0.824104234527687,0.0521172638436481,277.833333333333,25.6,0.860674756377134,0.000172089530554476,9.17233106356719e-07,0.841314129280075
ENSG00000012822,0.0846905537459283,0.788273615635179,0.127035830618892,231.7,13.8,0.906129661115047,0.000416164586440448,9.07495368047684e-05,0.887504048670546
ENSG00000265972,0.146579804560261,0.785016286644951,0.0684039087947882,326.6,44.7,0.828153348244187,0.000449763680435256,2.35813613080893e-09,0.743545065664415
ENSG00000139112,0.143322475570033,0.781758957654723,0.0749185667752442,224.466666666667,31.4,0.83307489205942,0.000485862330783626,0.000170238978747905,0.814590158045922
ENSG00000119801,0.123778501628665,0.778501628664495,0.0977198697068403,274.65,18.7,0.860674756377134,0.000524628376568859,1.30105513429513e-06,0.86964387827646
ENSG00000164331,0.149837133550489,0.771986970684039,0.0781758957654722,177.8,38.9,0.82314011495889,0.000610883568806564,0.00549345250262845,0.776147868332731
ENSG00000117616,0.143322475570033,0.752442996742671,0.104234527687296,186.1,39.2,0.83307489205942,0.000954385170208516,0.00318640786237634,0.774521427342791
ENSG00000165516,0.166123778501629,0.752442996742671,0.0814332247557004,156.6,38.7,0.796709353499294,0.000954385170208516,0.0191797818630939,0.777228447661337
ENSG00000108840,0.162866449511401,0.749185667752443,0.0879478827361564,182.6,18.1,0.80217605078459,0.00102649055863369,0.00402445908167359,0.87193057987638
ENSG00000104763,0.153094462540717,0.745928338762215,0.100977198697068,170.075,24.8,0.818035424318464,0.00110356309897242,0.00886810639376434,0.84479144411651
ENSG00000166783,0.133550488599349,0.745928338762215,0.120521172638436,171.2,28.6,0.847288157670189,0.00110356309897242,0.00828453234948146,0.82782292178012
ENSG00000139793,0.182410423452769,0.742671009771987,0.0749185667752443,237.266666666667,47.2,0.768053429765127,0.00118590649382289,5.49929293075513e-05,0.728765321866341
ENSG00000232859,0.120521172638437,0.742671009771987,0.136807817589577,196.7,34.6,0.864953972022008,0.00118590649382289,0.00151825572856845,0.798716125481243
ENSG00000158828,0.146579804560261,0.739413680781759,0.11400651465798,187.45,29.1,0.828153348244187,0.00127384012425769,0.0029076302407296,0.825505206908063
ENSG00000168216,0.172638436482085,0.736156351791531,0.0912052117263844,148.7,22.7,0.785509161254207,0.00136769965550598,0.0290422885655353,0.853678368269629
