gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000103253,0.977272727272727,0.0227272727272727,-2.08166817117217e-17,0.3,72.7,0.00054096779254198,0.934705943535549,0.898916284831166,0.000292168615634636
ENSG00000174165,0.977272727272727,0.0227272727272727,-2.08166817117217e-17,0.5,52.6,0.00054096779254198,0.934705943535549,0.895546355770077,0.0251362939557736
ENSG00000063241,0.954545454545455,0.0227272727272727,0.0227272727272727,0.1,44.5,0.000859415086071791,0.934705943535549,0.90220626986196,0.0867950862680399
ENSG00000072310,0.954545454545455,0,0.0454545454545454,0,59,0.000859415086071791,0.94853207123264,0.903821518919282,0.00756513931972269
ENSG00000141577,0.954545454545455,0.0227272727272727,0.0227272727272727,0.2,43,0.000859415086071791,0.934705943535549,0.900571223836871,0.105608716178308
ENSG00000149743,0.954545454545455,0.0454545454545455,-4.16333634234434e-17,1.3,30.8,0.000859415086071791,0.918158248821784,0.881253427142454,0.362711102881886
ENSG00000167515,0.954545454545455,0.0454545454545455,-4.16333634234434e-17,0.3,30.2,0.000859415086071791,0.918158248821784,0.898916284831166,0.379418569860894
ENSG00000167965,0.954545454545455,0.0454545454545455,-4.16333634234434e-17,1.5,31.1,0.000859415086071791,0.918158248821784,0.877473821974659,0.354452129651802
ENSG00000177030,0.954545454545455,0.0227272727272727,0.0227272727272727,0.3,22,0.000859415086071791,0.934705943535549,0.898916284831166,0.616858344597017
ENSG00000007541,0.931818181818182,0.0454545454545455,0.0227272727272728,0.6,45.1,0.00134284195658874,0.918158248821784,0.893831185793927,0.0800149064857509
ENSG00000012211,0.931818181818182,0.0227272727272727,0.0454545454545455,0.1,41.3,0.00134284195658874,0.934705943535549,0.90220626986196,0.130304293056695
ENSG00000058453,0.931818181818182,0.0454545454545455,0.0227272727272728,0.4,64,0.00134284195658874,0.918158248821784,0.897241359209937,0.00257347739176839
ENSG00000083838,0.931818181818182,0.0454545454545455,0.0227272727272728,0.4,57.4,0.00134284195658874,0.918158248821784,0.897241359209937,0.0104069436592346
ENSG00000090971,0.931818181818182,0.0454545454545455,0.0227272727272728,0.6,49.2,0.00134284195658874,0.918158248821784,0.893831185793927,0.0439021631511974
ENSG00000104679,0.931818181818182,0.0454545454545455,0.0227272727272728,0.2,33.7,0.00134284195658874,0.918158248821784,0.900571223836871,0.286064434572662
ENSG00000105245,0.931818181818182,0.0454545454545455,0.0227272727272728,0.8,55.4,0.00134284195658874,0.918158248821784,0.890340004109476,0.0152334820209364
ENSG00000105671,0.931818181818182,0.0681818181818182,5.55111512312578e-17,0.5,24.8,0.00134284195658874,0.898631411890051,0.895546355770077,0.536218475703794
ENSG00000141258,0.931818181818182,0.0681818181818182,5.55111512312578e-17,0.8,41.4,0.00134284195658874,0.898631411890051,0.890340004109476,0.128749386273128
ENSG00000141295,0.931818181818182,0.0681818181818182,5.55111512312578e-17,0.5,58.9,0.00134284195658874,0.898631411890051,0.895546355770077,0.00772029360590099
ENSG00000142082,0.931818181818182,0.0454545454545455,0.0227272727272728,0.8,29.3,0.00134284195658874,0.918158248821784,0.890340004109476,0.404898365955288
ENSG00000159214,0.931818181818182,0.0681818181818182,5.55111512312578e-17,3.4,56.1,0.00134284195658874,0.898631411890051,0.837347241133123,0.0133612335887311
ENSG00000167700,0.931818181818182,0.0681818181818182,5.55111512312578e-17,2.8,73.7,0.00134284195658874,0.898631411890051,0.850850621711738,0.00022198025775011
ENSG00000173599,0.931818181818182,0.0681818181818182,5.55111512312578e-17,1,55.5,0.00134284195658874,0.898631411890051,0.886767156146479,0.0149529362849312
ENSG00000181830,0.931818181818182,0.0454545454545455,0.0227272727272728,0.5,37.7,0.00134284195658874,0.918158248821784,0.895546355770077,0.194984334753384
ENSG00000187624,0.931818181818182,0.0454545454545455,0.0227272727272728,3.8,49.4,0.00134284195658874,0.918158248821784,0.827916445572243,0.0425498750142913
ENSG00000065057,0.909090909090909,0.0681818181818182,0.0227272727272728,0.3,50.4,0.00206380347814339,0.898631411890051,0.898916284831166,0.0362852904913795
ENSG00000065268,0.909090909090909,0.0681818181818182,0.0227272727272728,0.9,33.7,0.00206380347814339,0.898631411890051,0.888563827872312,0.286064434572662
ENSG00000068137,0.909090909090909,0.0681818181818182,0.0227272727272728,3.3,82.1,0.00206380347814339,0.898631411890051,0.839651388232863,1.80235660727224e-05
ENSG00000081692,0.909090909090909,0.0909090909090909,2.77555756156289e-17,2.4,41.1,0.00206380347814339,0.875912696879292,0.859424767282156,0.133452957964602
ENSG00000105649,0.909090909090909,0.0454545454545455,0.0454545454545455,0.5,56.9,0.00206380347814339,0.918158248821784,0.895546355770077,0.0114679966122838
ENSG00000121680,0.909090909090909,0.0909090909090909,2.77555756156289e-17,1.2,30.2,0.00206380347814339,0.875912696879292,0.883112027049185,0.379418569860894
ENSG00000122386,0.909090909090909,0.0909090909090909,2.77555756156289e-17,0.8,50.2,0.00206380347814339,0.875912696879292,0.890340004109476,0.0374738577263172
ENSG00000126453,0.909090909090909,0.0909090909090909,2.77555756156289e-17,3.4,38.5,0.00206380347814339,0.875912696879292,0.837347241133123,0.179145817103995
ENSG00000126602,0.909090909090909,0.0909090909090909,2.77555756156289e-17,2.6,37.3,0.00206380347814339,0.875912696879292,0.85518042112101,0.203213235261952
ENSG00000127837,0.909090909090909,0.0681818181818182,0.0227272727272728,1.8,25.4,0.00206380347814339,0.898631411890051,0.871647486439473,0.518623057301368
ENSG00000130304,0.909090909090909,0.0681818181818182,0.0227272727272728,0.4,57.5,0.00206380347814339,0.898631411890051,0.897241359209937,0.0102053175429678
ENSG00000141499,0.909090909090909,0.0681818181818182,0.0227272727272728,2.5,34.9,0.00206380347814339,0.898631411890051,0.857313263900771,0.256766768133786
ENSG00000142330,0.909090909090909,0.0909090909090909,2.77555756156289e-17,2.9,35,0.00206380347814339,0.875912696879292,0.848653626185652,0.254397735502878
ENSG00000142765,0.909090909090909,0.0681818181818182,0.0227272727272728,1.3,62.6,0.00206380347814339,0.898631411890051,0.881253427142454,0.00352444887025993
ENSG00000143374,0.909090909090909,0.0454545454545455,0.0454545454545455,0.9,38,0.00206380347814339,0.918158248821784,0.888563827872312,0.18894767186556
ENSG00000158106,0.909090909090909,0.0681818181818182,0.0227272727272728,1,77.5,0.00206380347814339,0.898631411890051,0.886767156146479,7.45726098169142e-05
ENSG00000161618,0.909090909090909,0.0909090909090909,2.77555756156289e-17,2,47,0.00206380347814339,0.875912696879292,0.867658004957107,0.0611755483564838
ENSG00000161677,0.909090909090909,0.0681818181818182,0.0227272727272728,3.7,40.4,0.00206380347814339,0.898631411890051,0.83030625052425,0.144883261349388
ENSG00000168476,0.909090909090909,0.0909090909090909,2.77555756156289e-17,3.2,51.9,0.00206380347814339,0.875912696879292,0.84193409931772,0.0283215263502696
ENSG00000174276,0.909090909090909,0.0909090909090909,2.77555756156289e-17,1.2,48.2,0.00206380347814339,0.875912696879292,0.883112027049185,0.0511917573096592
ENSG00000174939,0.909090909090909,0.0454545454545455,0.0454545454545455,3.5,62.4,0.00206380347814339,0.918158248821784,0.835021662763622,0.00368344520662989
ENSG00000187535,0.909090909090909,0.0909090909090909,2.77555756156289e-17,4,33.1,0.00206380347814339,0.875912696879292,0.823072739920346,0.301285899270106
ENSG00000213339,0.909090909090909,0.0909090909090909,2.77555756156289e-17,2.1,45.6,0.00206380347814339,0.875912696879292,0.865631541512542,0.0746771864540228
ENSG00000278619,0.909090909090909,0.0681818181818182,0.0227272727272728,0.9,55.1,0.00206380347814339,0.898631411890051,0.888563827872312,0.0161024031923862
ENSG00000007516,0.886363636363636,0.0454545454545455,0.0681818181818182,1.3,55.3,0.00312008935018515,0.918158248821784,0.881253427142454,0.0155185371783655
ENSG00000049769,0.886363636363636,0.0909090909090909,0.0227272727272727,2.2,33.8,0.00312008935018515,0.875912696879292,0.863583872586765,0.283563484404942
ENSG00000063176,0.886363636363636,0.0681818181818182,0.0454545454545455,0.9,44.7,0.00312008935018515,0.898631411890051,0.888563827872312,0.0844888966439031
ENSG00000090447,0.886363636363636,0.0681818181818182,0.0454545454545455,1.9,55,0.00312008935018515,0.898631411890051,0.869663304856621,0.0164013287868581
ENSG00000099899,0.886363636363636,0.0681818181818182,0.0454545454545455,1.3,37.5,0.00312008935018515,0.898631411890051,0.881253427142454,0.199073168267909
ENSG00000099910,0.886363636363636,0.0227272727272727,0.0909090909090909,0.2,41.9,0.00312008935018515,0.934705943535549,0.900571223836871,0.121168148555936
ENSG00000099991,0.886363636363636,0.0454545454545455,0.0681818181818182,1.2,32,0.00312008935018515,0.918158248821784,0.883112027049185,0.330096025186106
ENSG00000100151,0.886363636363636,0.0909090909090909,0.0227272727272727,1.2,50.9,0.00312008935018515,0.875912696879292,0.883112027049185,0.0334484300240333
ENSG00000100294,0.886363636363636,0.113636363636364,1.38777878078145e-17,3.1,45.8,0.00312008935018515,0.84985157578702,0.8441953734671,0.0726198413838262
ENSG00000102312,0.886363636363636,0.113636363636364,1.38777878078145e-17,2.7,42.2,0.00312008935018515,0.84985157578702,0.853026214140257,0.116773061641964
ENSG00000102904,0.886363636363636,0.0454545454545455,0.0681818181818182,0.5,61,0.00312008935018515,0.918158248821784,0.895546355770077,0.00498853205260175
ENSG00000104883,0.886363636363636,0.0681818181818182,0.0454545454545455,3.6,63.9,0.00312008935018515,0.898631411890051,0.832674661728482,0.00263279258159277
ENSG00000105767,0.886363636363636,0.0227272727272727,0.0909090909090909,0.2,46.8,0.00312008935018515,0.934705943535549,0.900571223836871,0.0629783874683074
ENSG00000110628,0.886363636363636,0.0454545454545455,0.0681818181818182,4,63.7,0.00312008935018515,0.918158248821784,0.823072739920346,0.0027551418965609
ENSG00000124155,0.886363636363636,0.0454545454545455,0.0681818181818182,0.6,25.4,0.00312008935018515,0.918158248821784,0.893831185793927,0.518623057301368
ENSG00000129219,0.886363636363636,0.0909090909090909,0.0227272727272727,1.4,37.4,0.00312008935018515,0.875912696879292,0.879374046778833,0.201136813758358
ENSG00000130244,0.886363636363636,0.0909090909090909,0.0227272727272727,1.3,50.5,0.00312008935018515,0.875912696879292,0.881253427142454,0.0357026818163371
ENSG00000132881,0.886363636363636,0.0227272727272727,0.0909090909090909,0.7,43.4,0.00312008935018515,0.934705943535549,0.892095763102672,0.100325272456595
ENSG00000141002,0.886363636363636,0.0909090909090909,0.0227272727272727,2.6,18.8,0.00312008935018515,0.875912696879292,0.85518042112101,0.702998481986329
ENSG00000141570,0.886363636363636,0.0909090909090909,0.0227272727272727,0.7,53.7,0.00312008935018515,0.875912696879292,0.892095763102672,0.0207402398413391
ENSG00000141971,0.886363636363636,0.113636363636364,1.38777878078145e-17,0.5,39.8,0.00312008935018515,0.84985157578702,0.895546355770077,0.15519103449929
ENSG00000149418,0.886363636363636,0.0454545454545455,0.0681818181818182,1.4,67,0.00312008935018515,0.918158248821784,0.879374046778833,0.00126907428060297
ENSG00000153406,0.886363636363636,0.113636363636364,1.38777878078145e-17,1.4,40,0.00312008935018515,0.84985157578702,0.879374046778833,0.15170261827042
